Unnamed: 0,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_usable_diff
21178,"Hortaleza, Madrid",592.0,542.1197771587744,6,5.0,0,Neighborhood 59: Conde Orgaz-Piovera (4275.46 €/m2) - District 9: Hortaleza,-51191,2200000,3716,house,1,0,1978.0,0,1,1,1,1,1,1,1,1,1,1,1,1,C,0,1,,1,1,1,1,
21179,"Hortaleza, Madrid",370.0,320.11977715877435,4,5.0,0,Neighborhood 59: Conde Orgaz-Piovera (4275.46 €/m2) - District 9: Hortaleza,452,1350000,3649,house,0,0,1996.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,1,1,1,
21180,"Fuencarral, Madrid",162.0,133.89112903225805,4,4.0,1,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,2295,780000,4815,duplex,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,0,0,
21181,"Almagro, Madrid",170.0,150.0,3,2.0,1,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,2516,960000,5647,apartment,0,0,1945.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,20.0
21182,"Vallehermoso, Madrid",120.0,99.0,2,2.0,1,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,1873,590000,4917,apartment,0,0,1973.0,1,0,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,0,0,1,1,21.0
21183,"Ciudad Lineal, Madrid",163.0,146.71764540205606,4,3.0,4,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,2192,730000,4479,apartment,0,0,1967.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,0,1,0,
21184,"Ciudad Lineal, Madrid",192.0,175.71764540205606,4,2.0,5,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,2458,880000,4583,apartment,1,0,1986.0,0,1,1,1,1,1,1,1,1,1,1,1,1,F,1,1,0.0,1,1,1,1,
21185,"Ciudad Lineal, Madrid",173.0,156.71764540205606,4,2.0,1,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,2012,650000,3757,apartment,0,0,1989.0,0,1,1,1,1,1,1,1,1,1,1,1,1,F,1,0,35000.0,1,1,1,1,
21186,"Huertas-Cortes, Madrid",119.0,102.71764540205605,3,1.0,5,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,1873,590000,4958,apartment,0,0,1910.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21187,"Sol, Madrid",135.0,118.71764540205605,3,2.0,1,Neighborhood 25: Sol (5390.99 €/m2) - District 4: Centro,1781,550000,4074,apartment,0,0,1890.0,0,1,1,1,1,0,1,1,1,1,1,1,1,D,0,1,,0,1,0,0,
21188,"Palacio, Madrid",65.0,48.71764540205605,1,1.0,2,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,1655,495000,7615,apartment,0,0,1970.0,0,1,1,1,1,1,1,1,1,1,1,1,1,F,0,1,,0,0,0,1,
21189,"Palacio, Madrid",71.0,54.71764540205605,1,1.0,2,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,1712,520000,7324,apartment,0,0,1970.0,0,1,1,1,1,1,1,1,1,1,1,1,1,F,0,1,,0,0,0,1,
21190,"Sol, Madrid",139.0,122.71764540205605,2,2.0,3,Neighborhood 25: Sol (5390.99 €/m2) - District 4: Centro,2324,795000,5719,apartment,0,0,1927.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,0,1,0,0,
21191,"Nueva España, Madrid",309.0,292.71764540205606,3,3.0,1,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,2399,1080000,3495,apartment,1,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21192,"Chamartín, Madrid",223.0,206.71764540205606,4,5.0,5,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,1536,1250000,5605,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,0,0,1,1,
21193,"Huertas-Cortes, Madrid",130.0,113.71764540205605,2,2.0,4,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,1827,570000,4385,apartment,0,0,1900.0,0,1,1,1,0,1,1,1,1,1,1,1,1,D,0,1,,0,1,0,0,
21194,"Delicias, Madrid",150.0,133.71764540205606,3,2.0,1,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,2081,680000,4533,apartment,0,0,2019.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,0,
21195,"Legazpi, Madrid",334.0,302.83076923076925,3,2.0,5,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,2331,799000,2392,penthouse,0,0,2015.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21196,"Acacias, Madrid",115.0,98.71764540205605,3,2.0,5,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1802,559000,4861,apartment,0,0,1958.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,0,1,
21197,"Arganzuela, Madrid",177.0,145.83076923076922,2,2.0,6,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,2445,870000,4915,penthouse,0,0,2002.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,1,1,
21198,"Legazpi, Madrid",140.0,90.0,3,2.0,4,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1708,518000,3700,apartment,0,0,2006.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,1,50.0
21199,"Delicias, Madrid",91.0,74.71764540205605,3,1.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1200,300000,3297,apartment,1,0,1977.0,0,1,1,1,1,0,1,1,1,1,1,1,1,D,0,1,,0,0,1,1,
21200,"Chopera, Madrid",53.0,42.0,2,1.0,3,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,933,205000,3868,apartment,1,0,1930.0,0,1,1,1,1,0,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,11.0
21201,"Chopera, Madrid",53.0,43.0,2,1.0,2,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,884,189900,3583,apartment,0,0,1930.0,0,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,1,1,1,1,10.0
21202,"Acacias, Madrid",85.0,68.71764540205605,2,2.0,1,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1262,325000,3824,apartment,0,0,1968.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,0,0,1,1,
21203,"Casco Histórico de Barajas, Madrid",99.0,49.119777158774376,2,1.0,0,Neighborhood 10: Casco Histórico de Barajas (3100.87 €/m2) - District 2: Barajas,917,200000,2020,house,1,0,1932.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21204,"Alameda de Osuna, Madrid",231.0,199.83076923076922,5,5.0,9,Neighborhood 8: Alameda de Osuna (3113.42 €/m2) - District 2: Barajas,2010,649000,2810,penthouse,0,0,1972.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,0,
21205,"Barajas, Madrid",248.0,157.0,4,3.0,0,Neighborhood 11: Timón (2879.88 €/m2) - District 2: Barajas,1885,595000,2399,house,0,0,1999.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,91.0
21206,"Casco Histórico de Barajas, Madrid",48.0,37.0,1,1.0,2,Neighborhood 10: Casco Histórico de Barajas (3100.87 €/m2) - District 2: Barajas,850,179900,3748,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,11.0
21207,"San Andrés, Madrid",158.0,99.0,3,2.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1148,280000,1772,penthouse,0,0,2002.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,59.0
21208,"Los Rosales, Madrid",70.0,53.71764540205605,3,1.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,762,154900,2213,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,F,0,1,,1,1,1,1,
21209,"Butarque, Madrid",120.0,91.89112903225806,3,3.0,7,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1250,320000,2667,duplex,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21210,"Los Ángeles, Madrid",82.0,75.0,3,1.0,6,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,678,133000,1622,apartment,1,0,1962.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,7.0
21211,"San Andrés, Madrid",119.0,88.0,3,2.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,709,141000,1185,apartment,0,0,1994.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,31.0
21212,"Los Rosales, Madrid",56.0,53.0,3,1.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,621,119000,2125,apartment,1,0,1967.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,3.0
21213,"Villaverde, Madrid",65.0,57.0,2,1.0,4,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,535,99000,1523,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,8.0
21214,"Villaverde, Madrid",70.0,53.71764540205605,2,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,494,89990,1286,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21215,"Los Rosales, Madrid",100.0,83.71764540205605,3,2.0,5,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1146,279000,2790,apartment,0,0,1998.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21216,"San Andrés, Madrid",69.0,52.71764540205605,3,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,698,138000,2000,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21217,"Los Rosales, Madrid",64.0,56.0,2,1.0,2,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,539,99950,1562,apartment,1,0,1965.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,0,0,1,0,8.0
21218,"Butarque, Madrid",132.0,112.0,4,2.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1135,275000,2083,apartment,0,0,2002.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,1,20.0
21219,"San Andrés, Madrid",130.0,129.0,4,2.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1182,293000,2254,house,0,0,1994.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,1,1,1.0
21220,"Butarque, Madrid",111.0,88.0,4,2.0,4,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1038,240000,2162,apartment,0,0,1989.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,1,1,23.0
21221,"Los Ángeles, Madrid",89.0,80.0,3,1.0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,698,138000,1551,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,9.0
21222,"Butarque, Madrid",140.0,104.0,4,2.0,4,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1245,318000,2271,penthouse,0,0,2002.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,1,36.0
21223,"San Andrés, Madrid",70.0,53.71764540205605,2,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,646,125000,1786,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,0,1,
21224,"San Andrés, Madrid",87.0,70.71764540205605,3,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,712,141760,1629,apartment,0,1,1970.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21225,"San Andrés, Madrid",62.0,58.0,3,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,579,109000,1758,apartment,0,0,1965.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,1,4.0
21226,"Villaverde, Madrid",55.0,38.71764540205605,1,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,459,82500,1500,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,0,0,1,0,
21227,"San Andrés, Madrid",60.0,43.71764540205605,2,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,535,99000,1650,apartment,0,1,1965.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21228,"Villaverde, Madrid",70.0,53.71764540205605,3,1.0,2,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,686,135000,1929,apartment,0,0,1976.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21229,"Villaverde, Madrid",83.0,74.0,2,1.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,604,115000,1386,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,9.0
21230,"San Andrés, Madrid",86.0,81.0,3,2.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,725,145000,1686,apartment,0,0,1970.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,5.0
21231,"San Andrés, Madrid",77.0,60.71764540205605,3,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,539,100000,1299,apartment,0,0,1974.0,0,1,1,1,0,0,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
21232,"Villaverde, Madrid",112.0,85.0,2,2.0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1024,235000,2098,apartment,0,0,2004.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,27.0
21233,"Villaverde, Madrid",65.0,52.0,3,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,639,123400,1898,apartment,0,1,2020.0,1,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,1,0,0,0,13.0
21234,"San Andrés, Madrid",70.0,53.71764540205605,2,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,621,119000,1700,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
21235,"Villaverde, Madrid",108.0,85.0,3,2.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1009,230000,2130,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,0,0,0,1,23.0
21236,"Los Rosales, Madrid",95.0,78.71764540205605,3,2.0,4,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1223,309000,3253,apartment,0,0,2001.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,
21237,"El Cañaveral - Los Berrocales, Madrid",208.0,158.11977715877438,4,3.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1562,454000,2183,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
21238,"El Cañaveral - Los Berrocales, Madrid",204.0,154.11977715877438,4,3.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1552,449400,2203,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
21239,"El Cañaveral - Los Berrocales, Madrid",208.0,158.11977715877438,4,3.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1548,447900,2153,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
21240,"El Cañaveral - Los Berrocales, Madrid",264.0,215.0,4,3.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1664,499000,1890,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,49.0
21241,"El Cañaveral - Los Berrocales, Madrid",255.0,215.0,4,3.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1640,488200,1915,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,40.0
21242,"El Cañaveral - Los Berrocales, Madrid",264.0,215.0,4,2.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1638,487600,1847,house,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,49.0
21243,"El Cañaveral - Los Berrocales, Madrid",82.0,65.71764540205605,2,2.0,1,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1022,234500,2860,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21244,"El Cañaveral - Los Berrocales, Madrid",126.0,109.71764540205605,4,2.0,2,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1197,298800,2371,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21245,"El Cañaveral - Los Berrocales, Madrid",112.0,95.71764540205605,3,2.0,2,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1104,263500,2353,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21246,"Vicálvaro, Madrid",141.0,124.71764540205605,4,2.0,1,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,1187,295000,2092,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
21247,"El Cañaveral - Los Berrocales, Madrid",87.0,70.71764540205605,3,2.0,0,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1136,275458,3166,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21248,"El Cañaveral - Los Berrocales, Madrid",106.0,74.83076923076923,3,2.0,6,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1252,320940,3028,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21249,"El Cañaveral - Los Berrocales, Madrid",103.0,71.83076923076923,3,2.0,6,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1232,312777,3036,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21250,"El Cañaveral - Los Berrocales, Madrid",114.0,81.0,3,2.0,1,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1038,239988,2077,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,33.0
21251,"El Cañaveral - Los Berrocales, Madrid",116.0,82.0,3,2.0,2,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1045,242413,2061,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,34.0
21252,"Casco Histórico de Vicálvaro, Madrid",394.0,344.11977715877435,4,2.0,0,Neighborhood 125: Casco Histórico de Vicálvaro (2064.65 €/m2) - District 19: Vicálvaro,1485,420000,1066,house,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
21253,"Ambroz, Madrid",57.0,40.71764540205605,2,1.0,4,Neighborhood 124: Ambroz (2094.51 €/m2) - District 19: Vicálvaro,604,115000,2018,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,0,1,0,1,
21254,"Casco Histórico de Vicálvaro, Madrid",81.0,64.71764540205605,4,1.0,3,Neighborhood 125: Casco Histórico de Vicálvaro (2064.65 €/m2) - District 19: Vicálvaro,744,150000,1852,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,0,1,1,0,
21255,"El Cañaveral - Los Berrocales, Madrid",88.0,59.891129032258064,3,2.0,3,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1157,283495,3144,duplex,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
21256,"El Cañaveral - Los Berrocales, Madrid",82.0,65.71764540205605,3,2.0,2,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1112,266638,3174,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
21257,"El Cañaveral - Los Berrocales, Madrid",82.0,65.71764540205605,3,2.0,1,Neighborhood 126: El Cañaveral - Los Berrocales (2271.52 €/m2) - District 19: Vicálvaro,1043,241813,2878,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
21258,"Valdebernardo - Valderribas, Madrid",99.0,82.71764540205605,3,2.0,0,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,979,219900,2221,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,1,0,1,0,
21259,"Vicálvaro, Madrid",95.0,78.71764540205605,3,2.0,2,Neighborhood 124: Ambroz (2094.51 €/m2) - District 19: Vicálvaro,816,169900,1788,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,1,1,0.0,1,0,1,0,
21260,"Valdebernardo - Valderribas, Madrid",110.0,93.71764540205605,3,2.0,1,Neighborhood 127: Valdebernardo - Valderribas (2750.0 €/m2) - District 19: Vicálvaro,1174,290000,2636,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,1,0,1,
21261,"Villa de Vallecas, Madrid",54.0,37.71764540205605,1,1.0,2,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,798,165000,3056,apartment,0,0,2009.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,1,0,
21262,"Casco Histórico de Vallecas, Madrid",118.0,98.0,3,2.0,1,Neighborhood 128: Casco Histórico de Vallecas (1956.0 €/m2) - District 20: Villa de Vallecas,1067,250000,2119,apartment,0,0,2003.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,0,20.0
21263,"Ensanche de Vallecas - La Gavia, Madrid",41.0,24.71764540205605,1,1.0,2,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,736,148000,3610,apartment,0,0,2008.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,0,0,
21264,"Ensanche de Vallecas - La Gavia, Madrid",85.0,68.0,2,2.0,5,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,1108,265000,3118,apartment,0,0,2008.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,0,1,0,17.0
21265,"Ensanche de Vallecas - La Gavia, Madrid",120.0,81.0,3,2.0,3,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,1320,349000,2908,apartment,0,0,2007.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,0,1,0,39.0
21266,"Ensanche de Vallecas - La Gavia, Madrid",57.0,40.71764540205605,1,1.0,7,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,904,196000,3439,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,1,1,0.0,0,1,1,0,
21267,"Ensanche de Vallecas - La Gavia, Madrid",83.0,62.0,2,2.0,2,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,1009,229900,2770,apartment,0,1,2009.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,21.0
21268,"Ensanche de Vallecas - La Gavia, Madrid",76.0,48.0,1,1.0,7,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,913,199000,2618,penthouse,0,0,2007.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,28.0
21269,"Santa Eugenia, Madrid",140.0,113.0,4,2.0,2,Neighborhood 130: Santa Eugenia (2175.93 €/m2) - District 20: Villa de Vallecas,1296,339000,2421,apartment,0,0,1990.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,1,1,1,1,27.0
21270,"Ensanche de Vallecas - La Gavia, Madrid",85.0,68.71764540205605,2,2.0,1,Neighborhood 129: Ensanche de Vallecas - La Gavia (2677.28 €/m2) - District 20: Villa de Vallecas,1052,245000,2882,apartment,0,0,2007.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,1,1,0.0,1,0,0,1,
